Date,Open,High,Low,Close,Volume,Adj Close
2006-03-03,73.05,73.29,72.66,72.88,3093200,60.54
2006-03-02,73.64,73.80,72.99,73.05,2657100,60.68
2006-03-01,74.19,74.19,73.51,73.67,2035500,61.20
2006-02-28,73.70,74.08,73.12,73.59,2695300,61.13
2006-02-27,74.00,74.66,73.69,73.69,2774300,61.21
2006-02-24,73.94,74.16,73.13,73.91,1931100,61.40
2006-02-23,73.10,74.08,73.00,73.65,2694800,61.18
2006-02-22,73.19,73.74,72.98,72.98,2674100,60.62
2006-02-21,73.67,74.10,72.85,73.20,3706300,60.42
2006-02-17,73.15,74.15,73.08,73.77,2338600,60.89
2006-02-16,73.20,73.35,72.50,73.05,2923000,60.30
2006-02-15,73.71,74.18,73.09,73.13,2672900,60.37
2006-02-14,73.50,74.12,73.41,73.70,3859400,60.84
2006-02-13,72.69,73.42,72.64,72.91,2320300,60.18
2006-02-10,72.29,72.99,71.50,72.61,2931700,59.94
2006-02-09,71.36,72.88,71.25,72.12,3798100,59.53
2006-02-08,70.65,71.28,70.30,71.00,2846100,58.61
2006-02-07,71.16,71.29,70.57,70.65,3132800,58.32
2006-02-06,71.00,71.30,70.99,71.17,2551500,58.75
2006-02-03,71.75,72.09,71.00,71.10,3258300,58.69
2006-02-02,73.16,73.68,72.05,72.15,3207100,59.56
2006-02-01,72.30,73.40,72.01,73.19,3829100,60.42
2006-01-31,72.40,73.25,71.96,72.75,5317900,60.05
2006-01-30,72.90,73.34,72.42,72.65,3463600,59.97
2006-01-27,72.45,73.25,72.40,72.65,3813100,59.97
2006-01-26,73.22,73.43,72.02,72.70,5027500,60.01
2006-01-25,73.25,73.83,72.75,73.00,7475200,60.26
2006-01-24,74.01,75.60,73.72,74.20,5511200,61.25
2006-01-23,75.50,76.23,74.81,75.70,2953500,62.49
2006-01-20,76.91,76.91,75.18,75.24,3284500,62.11
2006-01-19,77.19,77.37,76.70,76.91,1807100,63.49
2006-01-18,77.00,77.28,76.52,77.18,1833600,63.71
2006-01-17,77.10,77.62,77.00,77.09,2073400,63.64
2006-01-13,76.95,78.20,76.95,77.50,1925300,63.97
2006-01-12,78.20,78.23,77.20,77.70,2121100,64.14
2006-01-11,78.44,78.66,77.84,78.37,1909900,64.69
2006-01-10,79.00,79.01,78.08,78.53,1919900,64.82
2006-01-09,78.50,79.83,78.46,79.02,1845600,65.23
2006-01-06,78.64,78.90,77.64,78.63,2479500,64.91
2006-01-05,78.41,78.65,77.56,77.99,2529500,64.38
2006-01-04,79.49,79.49,78.25,78.71,2558000,64.97
2006-01-03,77.76,79.35,77.24,79.11,3117200,65.30
2005-12-30,78.11,78.30,77.45,77.50,1728600,63.97
2005-12-29,78.35,78.67,78.10,78.29,1374000,64.63
2005-12-28,77.59,78.46,77.54,78.20,1615600,64.55
2005-12-27,78.64,78.99,77.35,77.38,1826700,63.87
2005-12-23,77.89,78.93,73.47,78.60,1095700,64.88
2005-12-22,78.48,78.94,77.70,78.64,2386500,64.91
2005-12-21,77.63,78.25,77.56,78.05,1919700,64.43
2005-12-20,77.32,78.26,77.30,77.43,2974100,63.92
2005-12-19,76.90,77.75,76.85,77.57,2731100,64.03
2005-12-16,77.94,78.18,76.90,77.09,4755800,63.64
2005-12-15,77.37,77.98,76.97,77.49,2910600,63.97
2005-12-14,76.83,77.91,76.83,77.55,2102600,64.02
2005-12-13,77.40,77.80,76.68,76.95,2458300,63.52
2005-12-12,77.87,78.16,76.78,77.11,1990800,63.65
2005-12-09,77.46,78.08,76.91,77.86,2526300,64.27
2005-12-08,77.83,77.99,76.85,76.94,2247000,63.51
2005-12-07,78.40,78.90,77.10,77.38,3821000,63.87
2005-12-06,78.45,78.70,77.52,77.70,3448600,64.14
2005-12-05,79.10,79.79,78.14,78.32,2861800,64.65
2005-12-02,79.05,79.74,78.94,79.40,1734400,65.54
2005-12-01,78.77,79.84,78.74,79.27,2796200,65.43
2005-11-30,78.35,79.20,78.23,78.48,2928400,64.78
2005-11-29,78.21,78.75,78.17,78.35,2498300,64.68
2005-11-28,78.49,78.55,77.93,78.20,2268000,64.55
2005-11-25,78.07,78.35,77.75,78.32,1165000,64.65
2005-11-23,78.07,78.38,77.78,78.13,2635000,64.49
2005-11-22,79.10,79.32,77.65,78.28,4084500,64.62
2005-11-21,78.40,79.38,78.11,79.23,2577200,65.06
2005-11-18,78.75,78.75,77.65,78.16,3700000,64.18
2005-11-17,77.30,77.45,76.58,77.26,3958500,63.44
2005-11-16,78.40,78.64,76.52,76.91,4949300,63.15
2005-11-15,77.58,78.58,77.47,78.06,2579200,64.09
2005-11-14,77.35,77.85,77.23,77.63,2305200,63.74
2005-11-11,77.41,77.75,77.27,77.55,2075500,63.68
2005-11-10,76.09,77.30,75.76,77.18,3005100,63.37
2005-11-09,76.00,76.67,75.82,76.09,2414900,62.48
2005-11-08,75.85,76.38,75.50,75.95,1895000,62.36
2005-11-07,75.65,76.34,75.35,75.85,1821300,62.28
2005-11-04,75.35,75.90,74.88,75.13,2476100,61.69
2005-11-03,75.30,75.73,74.61,75.14,2522500,61.70
2005-11-02,75.08,75.41,74.40,75.15,3676700,61.71
2005-11-01,75.50,75.51,74.51,74.86,3679400,61.47
2005-10-31,76.24,76.48,75.54,75.98,3530400,62.39
2005-10-28,75.25,76.24,74.81,76.24,2727000,62.60
2005-10-27,75.42,75.90,74.76,74.81,1929700,61.43
2005-10-26,75.58,76.18,75.17,75.17,2012200,61.72
2005-10-25,75.75,76.29,75.13,75.67,2938700,62.13
2005-10-24,75.39,75.64,74.98,75.56,2375400,62.04
2005-10-21,74.75,75.65,74.72,74.89,3111500,61.49
2005-10-20,75.65,75.95,74.51,74.90,3332200,61.50
2005-10-19,74.72,75.65,74.14,75.65,4182700,62.12
2005-10-18,73.30,75.39,73.09,74.71,7015700,61.34
2005-10-17,71.01,72.69,70.78,72.47,4737100,59.50
2005-10-14,70.28,70.78,70.08,70.72,2565900,58.07
2005-10-13,70.11,70.88,69.71,70.07,3405300,57.53
2005-10-12,70.29,71.25,70.15,70.38,3729600,57.79
2005-10-11,71.25,71.30,70.35,70.55,2861300,57.93
2005-10-10,72.00,72.20,71.26,71.39,1958900,58.62
2005-10-07,71.51,71.99,71.27,71.73,2306900,58.90
2005-10-06,71.36,71.77,70.49,71.11,3921100,58.39
2005-10-05,71.41,71.93,71.15,71.17,3615700,58.44
2005-10-04,72.53,72.90,71.40,71.50,2830800,58.71
2005-10-03,73.26,73.63,72.45,72.53,2140800,59.55
2005-09-30,73.18,73.48,73.00,73.36,1855800,60.24
2005-09-29,72.89,73.39,72.48,73.18,2824000,60.09
2005-09-28,73.52,73.65,72.22,72.68,3060100,59.68
2005-09-27,73.00,73.39,72.80,73.18,1991400,60.09
2005-09-26,73.10,73.42,72.91,73.13,2588900,60.05
2005-09-23,72.80,72.96,72.24,72.55,2181800,59.57
2005-09-22,72.20,73.15,72.18,72.80,2442400,59.78
2005-09-21,72.36,72.72,71.90,72.33,2942500,59.39
2005-09-20,72.39,72.98,72.20,72.35,2664100,59.41
2005-09-19,73.25,73.30,72.15,72.50,2860100,59.53
2005-09-16,73.67,73.82,72.81,73.35,3959500,60.23
2005-09-15,73.52,73.82,72.84,73.31,2450300,60.19
2005-09-14,74.15,74.48,73.56,73.72,2407400,60.53
2005-09-13,74.04,74.58,73.98,74.00,3004200,60.76
2005-09-12,73.73,74.52,73.50,74.23,3933600,60.95
2005-09-09,73.45,73.87,73.10,73.52,2527100,60.37
2005-09-08,72.25,73.82,72.22,73.12,3615200,60.04
2005-09-07,72.83,74.30,72.70,73.77,3857400,60.57
2005-09-06,72.08,72.76,71.78,72.70,3239300,59.69
2005-09-02,71.39,71.69,71.04,71.50,2507300,58.71
2005-09-01,71.40,71.74,70.61,70.86,3004600,58.18
2005-08-31,70.86,71.24,70.51,71.15,2845000,58.42
2005-08-30,71.08,71.35,70.66,70.98,2386200,58.28
2005-08-29,70.50,71.37,70.41,71.08,1881100,58.36
2005-08-26,71.18,71.31,70.55,70.99,2995900,58.29
2005-08-25,71.53,71.54,71.05,71.30,2167600,58.54
2005-08-24,70.73,71.62,70.44,71.32,3735600,58.56
2005-08-23,71.92,71.92,70.85,70.99,3331300,58.29
2005-08-22,72.36,72.96,71.40,71.92,2856200,59.05
2005-08-19,72.16,72.90,71.93,72.07,2924100,59.18
2005-08-18,71.89,71.99,71.28,71.92,3032700,59.05
2005-08-17,71.24,72.06,71.14,71.76,2634100,58.92
2005-08-16,72.24,72.30,71.65,71.66,2481900,58.49
2005-08-15,72.00,72.62,71.20,72.18,3377900,58.92
2005-08-12,72.35,72.44,71.94,71.94,2723100,58.72
2005-08-11,72.22,72.44,71.83,72.36,3486300,59.07
2005-08-10,72.18,72.70,71.81,72.00,5062400,58.77
2005-08-09,72.47,72.90,71.93,72.00,3984500,58.77
2005-08-08,72.88,73.21,72.00,72.34,3747200,59.05
2005-08-05,73.35,73.65,72.91,72.99,2693800,59.58
2005-08-04,74.19,74.19,73.00,73.35,3281100,59.87
2005-08-03,74.55,74.76,73.92,74.19,3350800,60.56
2005-08-02,75.31,75.49,74.65,74.88,2441800,61.12
2005-08-01,75.10,75.35,74.71,75.30,2502800,61.47
2005-07-29,74.87,75.32,74.42,75.00,3068200,61.22
2005-07-28,73.69,74.79,73.64,74.70,3188600,60.98
2005-07-27,74.09,74.20,73.33,73.65,3194500,60.12
2005-07-26,74.63,74.63,73.78,73.78,2664000,60.23
2005-07-25,74.84,75.30,73.90,74.17,2943200,60.54
2005-07-22,74.80,74.95,74.00,74.71,2857200,60.98
2005-07-21,75.12,75.40,74.27,74.55,2799900,60.85
2005-07-20,74.11,74.75,73.99,74.68,2828100,60.96
2005-07-19,74.57,74.85,73.99,74.29,4230400,60.64
2005-07-18,75.45,76.14,74.28,74.53,4631600,60.84
2005-07-15,75.80,76.74,75.08,75.45,3573800,61.59
2005-07-14,75.12,75.97,75.07,75.43,2791600,61.57
2005-07-13,75.10,75.43,74.51,75.12,3299300,61.32
2005-07-12,76.14,76.14,74.86,74.87,3687700,61.11
2005-07-11,75.39,76.16,75.02,76.13,3709900,62.14
2005-07-08,73.90,75.24,73.60,75.00,3345000,61.22
2005-07-07,72.00,73.90,71.37,73.81,3714400,60.25
2005-07-06,73.63,73.63,72.83,72.83,3753600,59.45
2005-07-05,73.04,73.87,73.00,73.62,3999300,60.09
2005-07-01,72.31,73.12,71.03,73.00,8866000,59.59
2005-06-30,74.00,74.55,72.25,72.30,14756900,59.02
2005-06-29,77.07,77.08,75.97,76.04,2225100,62.07
2005-06-28,76.30,77.22,76.05,77.10,3008000,62.94
2005-06-27,75.68,76.32,75.50,75.79,2282700,61.87
2005-06-24,75.75,76.31,75.30,75.48,4004000,61.61
2005-06-23,78.21,78.25,75.58,75.87,4737000,61.93
2005-06-22,77.85,78.51,77.32,77.88,3977800,63.57
2005-06-21,77.40,77.99,77.00,77.19,2822300,63.01
2005-06-20,77.50,77.89,77.09,77.19,2281200,63.01
2005-06-17,77.67,78.55,76.85,76.92,3939400,62.79
2005-06-16,76.13,76.98,75.75,76.67,2295700,62.58
2005-06-15,76.90,77.05,75.80,76.13,2612400,62.14
2005-06-14,76.61,77.04,76.35,76.66,2363200,62.58
2005-06-13,75.96,76.95,75.60,76.09,2556500,62.11
2005-06-10,76.54,76.58,75.40,75.79,2776900,61.87
2005-06-09,76.56,77.03,75.80,76.18,2720900,62.18
2005-06-08,76.92,76.97,76.36,76.56,2042700,62.49
2005-06-07,76.50,77.44,76.21,76.34,2725100,62.31
2005-06-06,75.86,76.25,75.58,76.16,1611100,62.17
2005-06-03,76.59,76.85,75.75,76.00,2305500,62.04
2005-06-02,77.01,77.12,76.34,76.57,2219200,62.50
2005-06-01,76.78,77.80,76.46,77.00,2085900,62.85
2005-05-31,77.01,77.28,76.65,76.65,3337000,62.57
2005-05-27,76.93,77.45,76.93,76.98,1511700,62.84
2005-05-26,77.80,77.80,76.55,76.98,3051300,62.84
2005-05-25,78.18,78.18,76.99,77.06,2589800,62.90
2005-05-24,78.12,78.48,77.95,78.19,2263500,63.82
2005-05-23,77.30,79.23,77.10,78.53,2962500,64.10
2005-05-20,77.80,77.80,76.35,77.06,3465200,62.90
2005-05-19,78.10,78.18,77.56,77.86,2191900,63.56
2005-05-18,76.98,78.41,76.75,78.10,2247300,63.75
2005-05-17,76.05,77.15,75.75,77.01,2414300,62.52
2005-05-16,75.97,76.65,75.67,76.42,1931800,62.04
2005-05-13,76.07,76.28,75.09,75.61,2553700,61.38
2005-05-12,77.24,77.25,75.66,75.78,2371700,61.52
2005-05-11,76.79,77.08,76.00,76.99,2806200,62.50
2005-05-10,77.58,77.58,75.99,76.61,3866900,62.19
2005-05-09,77.18,77.73,76.80,77.73,2310700,63.10
2005-05-06,77.58,78.24,77.17,77.33,2286200,62.78
2005-05-05,77.35,77.95,77.10,77.47,2600200,62.89
2005-05-04,76.70,77.63,76.18,77.35,3013100,62.79
2005-05-03,76.84,77.29,76.27,76.76,3141600,62.32
2005-05-02,76.47,77.14,76.25,76.88,2834500,62.41
2005-04-29,75.71,76.60,74.95,76.47,2955800,62.08
2005-04-28,75.90,76.02,75.11,75.23,3213400,61.07
2005-04-27,75.87,76.84,75.27,76.60,2750200,62.19
2005-04-26,77.52,77.83,76.13,76.13,2724900,61.80
2005-04-25,77.67,78.23,77.21,77.51,2461300,62.92
2005-04-22,77.91,77.92,76.38,77.06,2715800,62.56
2005-04-21,76.90,78.22,76.31,77.89,3657800,63.23
2005-04-20,77.17,77.60,75.50,75.90,4921700,61.62
2005-04-19,76.50,78.20,76.50,76.93,7149900,62.45
2005-04-18,80.00,80.01,75.38,75.90,13236700,61.62
2005-04-15,82.39,82.48,80.51,80.86,4636300,65.64
2005-04-14,83.90,83.93,82.16,82.38,3206600,66.88
2005-04-13,84.97,85.35,83.80,84.22,2294600,68.37
2005-04-12,84.24,85.47,83.53,85.25,2307000,69.21
2005-04-11,84.75,84.88,84.19,84.47,1588000,68.58
2005-04-08,85.00,85.35,84.50,84.55,1660700,68.64
2005-04-07,85.10,85.40,84.79,85.16,2131900,69.14
2005-04-06,85.00,85.62,84.76,84.82,2333500,68.86
2005-04-05,84.68,85.00,83.85,84.47,2863200,68.58
2005-04-04,85.23,85.42,84.57,84.70,2448700,68.76
2005-04-01,86.00,86.21,85.07,85.12,2293700,69.10
2005-03-31,85.95,86.59,85.57,85.69,2609400,69.57
2005-03-30,84.85,86.08,84.85,85.98,1999000,69.80
2005-03-29,85.18,86.06,84.60,84.65,2752700,68.72
2005-03-28,85.29,85.76,85.12,85.17,1561300,69.14
2005-03-24,85.25,85.65,84.89,85.28,1843600,69.23
2005-03-23,85.15,85.50,84.62,85.07,2366300,69.06
2005-03-22,85.48,86.70,85.34,85.38,2086700,69.31
2005-03-21,86.00,86.20,85.31,85.67,1695300,69.55
2005-03-18,86.40,87.05,85.56,86.16,5264900,69.95
2005-03-17,85.87,86.46,85.43,85.97,1995800,69.79
2005-03-16,85.65,86.89,85.65,86.00,2758900,69.82
2005-03-15,86.00,86.76,85.86,85.86,2199300,69.70
2005-03-14,85.75,86.50,85.26,85.90,2579700,69.74
2005-03-11,86.65,86.99,85.51,85.63,2396200,69.52
2005-03-10,86.10,86.78,85.24,86.65,2523500,70.34
2005-03-09,86.20,86.82,86.05,86.12,2563800,69.91
2005-03-08,86.41,86.87,86.10,86.38,2697000,70.13
2005-03-07,86.46,87.45,86.35,86.71,3619900,70.39
2005-03-04,85.21,86.68,85.11,86.46,2906800,70.19
2005-03-03,84.97,84.97,83.52,84.90,2412900,68.92
2005-03-02,84.40,85.10,84.02,84.56,2182400,68.65
2005-03-01,83.95,85.00,83.66,84.47,2289900,68.58
2005-02-28,84.60,84.64,83.74,83.94,2163300,68.14
2005-02-25,84.20,84.89,83.69,84.60,2252100,68.68
2005-02-24,83.78,84.27,82.97,84.27,2692200,68.41
2005-02-23,83.68,84.29,83.41,83.92,3078400,68.13
2005-02-22,85.40,85.85,83.85,84.06,2989400,67.90
2005-02-18,85.78,86.50,85.50,85.55,2957100,69.10
2005-02-17,86.48,86.80,85.71,85.71,2913700,69.23
2005-02-16,85.50,86.98,85.37,86.80,2962300,70.11
2005-02-15,85.00,86.07,84.72,85.99,3753600,69.46
2005-02-14,84.47,84.95,84.15,84.61,2012500,68.35
2005-02-11,83.98,84.52,83.24,84.04,2578100,67.89
2005-02-10,83.39,84.08,83.35,83.90,1915300,67.77
2005-02-09,84.34,84.37,83.20,83.35,1780800,67.33
2005-02-08,83.55,84.60,83.27,84.34,2020000,68.13
2005-02-07,84.05,84.50,83.76,83.88,1715200,67.76
2005-02-04,83.55,84.21,83.42,84.08,2451300,67.92
2005-02-03,83.40,83.68,82.95,83.34,2314400,67.32
2005-02-02,83.77,83.79,83.21,83.34,2908000,67.32
2005-02-01,84.35,84.70,83.80,84.08,3010200,67.92
2005-01-31,83.60,84.50,83.60,84.36,2800700,68.14
2005-01-28,82.89,83.40,82.79,83.25,2046600,67.25
2005-01-27,83.00,83.50,82.44,82.89,2564100,66.96
2005-01-26,82.97,83.91,82.97,83.42,2919500,67.38
2005-01-25,82.15,83.02,82.01,82.82,3480400,66.90
2005-01-24,81.50,81.96,80.79,81.62,4046300,65.93
2005-01-21,82.75,83.12,81.18,81.27,4259500,65.65
2005-01-20,82.70,83.55,82.08,82.95,3234000,67.00
2005-01-19,82.50,82.79,82.10,82.17,4878000,66.37
2005-01-18,83.99,85.00,81.62,82.02,7161400,66.25
2005-01-14,83.79,84.25,83.10,83.97,3082200,67.83
2005-01-13,84.66,85.50,83.51,83.79,4172400,67.68
2005-01-12,84.58,85.00,84.00,84.96,4183500,68.63
2005-01-11,83.95,84.99,83.85,84.71,4757100,68.43
2005-01-10,82.30,84.30,82.30,83.94,4343700,67.80
2005-01-07,81.50,82.80,81.25,82.30,3293000,66.48
2005-01-06,80.88,82.40,80.82,81.46,3014500,65.80
2005-01-05,81.70,81.95,80.73,80.73,2895300,65.21
2005-01-04,82.40,83.02,81.67,81.73,3644600,66.02
2005-01-03,82.17,83.40,82.05,82.40,3192000,66.56
2004-12-31,82.73,82.77,82.07,82.07,1440800,66.29
2004-12-30,82.70,83.03,82.65,82.75,1271700,66.84
2004-12-29,82.75,82.99,82.49,82.74,1695200,66.84
2004-12-28,82.40,83.00,82.30,82.99,2120900,67.04
2004-12-27,82.59,82.99,82.15,82.15,2216000,66.36
2004-12-23,81.86,82.98,81.86,82.55,3031100,66.68
2004-12-22,81.00,81.67,80.76,81.51,2881000,65.84
2004-12-21,80.77,81.18,80.60,81.10,2810700,65.51
2004-12-20,80.21,81.33,80.21,80.75,3540900,65.23
2004-12-17,80.40,80.90,80.04,80.62,6293200,65.12
2004-12-16,79.14,80.60,79.00,79.90,4854100,64.54
2004-12-15,78.87,79.44,78.70,79.09,4183900,63.89
2004-12-14,78.50,79.20,78.45,78.50,3409800,63.41
2004-12-13,79.05,79.45,78.13,78.48,3889700,63.39
2004-12-10,78.60,79.18,78.55,78.80,2666400,63.65
2004-12-09,79.06,79.29,78.53,78.97,3855500,63.79
2004-12-08,79.00,79.61,78.95,79.24,2412800,64.01
2004-12-07,80.62,80.99,78.85,78.87,3506100,63.71
2004-12-06,80.75,80.84,80.26,80.37,2408200,64.92
2004-12-03,80.12,81.82,79.86,81.08,4940900,65.49
2004-12-02,80.20,80.75,79.60,79.91,2981900,64.55
2004-12-01,79.50,80.45,79.50,80.45,3833800,64.99
2004-11-30,80.00,80.51,79.45,79.59,4306700,64.29
2004-11-29,80.20,80.65,79.36,80.00,3116900,64.62
2004-11-26,80.00,80.44,80.00,80.16,1138600,64.75
2004-11-24,80.17,80.48,80.05,80.25,2616000,64.82
2004-11-23,80.74,80.75,80.05,80.24,2964100,64.82
2004-11-22,80.95,80.95,80.37,80.74,2812000,65.22
2004-11-19,82.17,82.25,80.77,80.95,2571000,65.39
2004-11-18,82.00,82.54,82.00,82.37,2186000,66.54
2004-11-17,81.98,82.90,81.70,82.23,2819900,66.42
2004-11-16,82.20,82.21,81.57,81.77,2825400,65.76
2004-11-15,82.80,82.90,82.03,82.28,3054600,66.17
2004-11-12,82.00,82.68,81.90,82.68,2676900,66.49
2004-11-11,81.35,82.02,80.91,81.88,2547500,65.85
2004-11-10,81.13,81.31,80.54,80.85,2871200,65.02
2004-11-09,81.63,81.85,80.81,81.19,2108300,65.29
2004-11-08,81.40,81.79,80.83,81.38,2969000,65.45
2004-11-05,78.50,81.62,78.50,81.40,6746600,65.46
2004-11-04,75.54,78.15,75.06,78.08,6238000,62.79
2004-11-03,76.00,77.70,75.10,75.29,5547300,60.55
2004-11-02,76.35,77.75,75.60,75.88,3892700,61.02
2004-11-01,77.50,77.50,76.14,76.91,2905400,61.85
2004-10-29,76.95,77.73,76.95,77.57,2112400,62.38
2004-10-28,77.03,77.81,76.90,77.15,2252700,62.05
2004-10-27,75.81,77.81,75.48,77.57,3534100,62.38
2004-10-26,75.40,76.26,75.26,76.22,3642800,61.30
2004-10-25,75.37,76.06,75.05,75.57,2926600,60.77
2004-10-22,77.85,78.00,75.60,75.88,4004600,61.02
2004-10-21,76.95,77.77,76.56,77.60,4062600,62.41
2004-10-20,75.53,77.11,74.84,76.80,5347100,61.76
2004-10-19,76.80,77.01,75.25,75.39,4897600,60.63
2004-10-18,75.00,76.62,73.31,76.10,14470200,61.20
2004-10-15,77.65,78.55,77.65,77.98,3205500,62.71
2004-10-14,78.15,78.33,77.30,77.60,3030000,62.41
2004-10-13,79.45,79.60,77.09,77.98,3746300,62.71
2004-10-12,79.15,79.20,78.53,78.63,2240500,63.24
2004-10-11,79.50,79.88,79.22,79.22,1559800,63.71
2004-10-08,79.76,79.77,78.83,79.26,2614900,63.74
2004-10-07,81.97,81.97,79.65,79.66,2663900,64.06
2004-10-06,79.63,81.25,79.25,81.14,3455000,65.25
2004-10-05,78.95,78.97,78.10,78.76,2951200,63.34
2004-10-04,80.15,80.35,78.94,78.94,2985500,63.48
2004-10-01,80.00,80.75,79.69,79.69,3581800,64.09
2004-09-30,78.68,80.34,78.51,79.97,4114500,64.31
2004-09-29,78.85,79.10,78.30,78.78,2694200,63.36
2004-09-28,78.26,79.25,77.91,79.07,4120700,63.59
2004-09-27,78.68,78.68,77.69,77.69,3306900,62.48
2004-09-24,78.87,79.40,78.68,78.68,3184600,63.28
2004-09-23,80.02,80.14,78.70,78.70,3975200,63.29
2004-09-22,81.20,81.20,80.03,80.23,2955500,64.52
2004-09-21,81.27,81.80,80.40,81.57,3028100,65.60
2004-09-20,82.15,82.25,80.85,80.94,2788500,65.09
2004-09-17,82.05,82.76,81.73,82.32,3567700,66.20
2004-09-16,82.20,82.72,81.91,82.05,2335700,65.99
2004-09-15,83.92,83.92,82.00,82.00,3714000,65.95
2004-09-14,84.65,84.68,83.85,83.92,2235600,67.49
2004-09-13,84.69,84.96,84.27,84.65,2281700,68.08
2004-09-10,83.90,84.71,83.53,84.69,1843500,68.11
2004-09-09,84.10,84.28,83.75,83.85,1782000,67.43
2004-09-08,84.22,84.22,83.35,83.85,2254700,67.43
2004-09-07,84.20,84.59,83.77,84.22,2185000,67.73
2004-09-03,83.57,84.17,83.36,83.94,1778800,67.51
2004-09-02,82.76,83.60,82.30,83.54,2259900,67.18
2004-09-01,82.12,83.10,82.12,82.86,2054400,66.64
2004-08-31,81.38,82.46,81.16,82.36,2508100,66.24
2004-08-30,81.50,81.78,81.11,81.30,1481000,65.38
2004-08-27,80.95,81.70,80.77,81.48,1134600,65.53
2004-08-26,81.23,81.98,81.04,81.27,1616700,65.36
2004-08-25,80.35,81.35,79.70,81.20,2094800,65.30
2004-08-24,80.70,80.94,80.18,80.58,1336600,64.80
2004-08-23,80.19,80.95,80.00,80.36,1563400,64.63
2004-08-20,79.60,80.45,79.55,80.27,1785100,64.55
2004-08-19,79.75,80.16,79.57,79.98,2239200,64.32
2004-08-18,78.20,80.00,77.81,80.00,2757200,64.34
2004-08-17,78.15,79.00,78.15,78.68,2878100,62.99
2004-08-16,78.15,78.53,77.75,78.23,2903800,62.63
2004-08-13,78.15,78.50,77.20,77.66,2100700,62.17
2004-08-12,79.02,79.19,77.75,77.79,3187000,62.27
2004-08-11,79.30,79.49,78.20,79.23,3401200,63.43
2004-08-10,80.00,80.14,78.34,79.61,3981300,63.73
2004-08-09,79.80,80.67,79.36,79.45,2556600,63.60
2004-08-06,80.76,81.19,79.65,79.87,3228600,63.94
2004-08-05,82.83,83.67,81.48,81.57,2577400,65.30
2004-08-04,82.40,83.65,82.12,83.18,2018300,66.59
2004-08-03,83.26,83.34,82.41,82.93,1776600,66.39
2004-08-02,82.30,83.85,81.90,83.55,2412000,66.88
2004-07-30,82.12,82.60,81.93,82.36,1885300,65.93
2004-07-29,82.69,82.69,81.60,82.12,2822700,65.74
2004-07-28,83.05,83.05,80.75,81.99,4493900,65.64
2004-07-27,81.98,83.46,81.60,83.05,2789300,66.48
2004-07-26,82.62,83.00,81.37,81.63,3350400,65.35
2004-07-23,83.70,83.75,82.30,82.62,2739600,66.14
2004-07-22,83.02,84.10,83.00,83.70,3765900,67.00
2004-07-21,85.20,85.20,83.45,83.58,3557100,66.91
2004-07-20,83.45,85.00,83.26,85.00,4972700,68.05
2004-07-19,85.50,85.51,82.20,83.05,10521700,66.48
2004-07-16,89.30,89.30,87.78,87.84,2545000,70.32
2004-07-15,88.19,89.19,88.18,88.62,2074100,70.94
2004-07-14,86.57,88.68,86.57,88.19,2044800,70.60
2004-07-13,87.45,87.88,87.15,87.38,2278900,69.95
2004-07-12,87.77,88.00,86.95,87.90,1605900,70.37
2004-07-09,88.20,88.69,87.30,87.65,1781300,70.17
2004-07-08,88.43,89.00,87.64,87.74,2343600,70.24
2004-07-07,87.55,88.44,87.37,88.43,2454300,70.79
2004-07-06,87.07,87.97,87.00,87.55,2305900,70.09
2004-07-02,88.33,88.39,87.41,87.50,1711900,70.05
2004-07-01,90.00,90.11,87.79,88.17,2627200,70.58
2004-06-30,89.82,90.29,89.16,90.01,3069800,72.06
2004-06-29,88.69,90.00,88.51,89.80,2577700,71.89
2004-06-28,89.05,89.56,88.29,88.69,1865500,71.00
2004-06-25,88.60,89.35,88.07,88.66,2939100,70.98
2004-06-24,89.15,89.32,88.47,88.58,1875800,70.91
2004-06-23,89.02,89.70,88.55,89.55,2989400,71.69
2004-06-22,87.79,89.50,87.29,89.50,3797100,71.65
2004-06-21,86.90,87.89,86.90,87.28,2429200,69.87
2004-06-18,85.93,87.59,85.93,87.09,3702400,69.72
2004-06-17,85.00,86.24,85.00,85.93,1497900,68.79
2004-06-16,85.55,85.74,85.04,85.25,2371600,68.25
2004-06-15,85.95,86.02,85.03,85.55,1927200,68.49
2004-06-14,85.60,85.95,84.88,85.15,1975500,68.17
2004-06-10,85.44,86.27,85.44,86.22,1655500,69.02
2004-06-09,86.00,86.31,85.41,85.41,1766000,68.37
2004-06-08,84.80,86.19,84.79,86.13,1950300,68.95
2004-06-07,84.86,85.50,84.65,85.18,2443100,68.19
2004-06-04,85.30,85.65,84.75,84.86,1738000,67.93
2004-06-03,85.46,85.89,84.77,84.77,1630900,67.86
2004-06-02,85.45,85.86,84.80,85.61,1832700,68.53
2004-06-01,84.13,85.31,84.01,84.83,2365200,67.91
2004-05-28,85.00,85.25,84.26,84.56,1650600,67.69
2004-05-27,84.55,85.77,84.41,84.95,2742900,68.01
2004-05-26,83.72,84.30,83.52,84.00,1837100,67.25
2004-05-25,82.54,83.90,81.67,83.64,3102700,66.96
2004-05-24,82.93,83.95,82.44,82.55,2246700,66.08
2004-05-21,82.45,83.60,82.42,82.92,1974800,66.38
2004-05-20,82.45,82.76,82.03,82.20,2439700,65.80
